step=0 {'loss': 3.082078695297241, 'L_flow': 2.8662843704223633, 'L_var': 0.4315885901451111, 'L_cov': 1.6447288990020752, 'L_slot': 0.03758491203188896, 'grad_norm': 1.5843576192855835, 'grad_skipped': 0.0, 'ema_m': 0.996, 'lr_mult': 0.0006666666666666666, 'c_std_mean': 0.4952510595321655, 'c_std_median': 0.4845834970474243, 'c_dead_dim_frac': 0.0, 'c_cross_video_cosine': 0.7238704562187195, 'c_effective_rank': 9.472790718078613, 'c_slot_diversity_rank': 16.711070120334625, 'coarse_model_loss': 3.3105926513671875, 'coarse_copy_loss': 0.0533393919467926, 'coarse_batch_mean_loss': 0.26272302865982056, 'coarse_vs_copy_ratio': 62.06656265258789, 'coarse_vs_batch_mean_ratio': 12.601075172424316, 'grad_global_norm': 0.4999996988555838, 'grad_has_nan': 0.0, 'grad_param_count': 100.0, 'c_attn_entropy': 0.9999483823776245, 'c_attn_entropy_min': 0.9998237490653992}
step=3350 {'loss': 0.3967745304107666, 'L_flow': 0.38798362016677856, 'L_var': 0.017581837251782417, 'L_cov': 31.906343460083008, 'L_slot': 0.027623429894447327, 'grad_norm': 2.976985454559326, 'grad_skipped': 0.0, 'ema_m': 0.9960097870488269, 'lr_mult': 0.9543755644867822}
step=3400 {'loss': 0.37238138914108276, 'L_flow': 0.36617642641067505, 'L_var': 0.012409918010234833, 'L_cov': 31.00628089904785, 'L_slot': 0.029524823650717735, 'grad_norm': 3.232851505279541, 'grad_skipped': 0.0, 'ema_m': 0.9960100811259028, 'lr_mult': 0.9519168849742603}
step=3450 {'loss': 0.4096488356590271, 'L_flow': 0.404604434967041, 'L_var': 0.010088827461004257, 'L_cov': 23.716480255126953, 'L_slot': 0.029579127207398415, 'grad_norm': 3.3119263648986816, 'grad_skipped': 0.0, 'ema_m': 0.9960103795445271, 'lr_mult': 0.9493970231495835}
step=3500 {'loss': 0.34150272607803345, 'L_flow': 0.3344898819923401, 'L_var': 0.014025676995515823, 'L_cov': 21.691255569458008, 'L_slot': 0.03146926313638687, 'grad_norm': 2.802064895629883, 'grad_skipped': 0.0, 'ema_m': 0.9960106823040319, 'lr_mult': 0.9468163201617061, 'c_std_mean': 0.9338103532791138, 'c_std_median': 0.9233694076538086, 'c_dead_dim_frac': 0.0, 'c_cross_video_cosine': 0.24259302020072937, 'c_effective_rank': 9.268251419067383, 'c_slot_diversity_rank': 18.487973272800446, 'coarse_model_loss': 0.34590163826942444, 'coarse_copy_loss': 0.21014367043972015, 'coarse_batch_mean_loss': 0.9313350319862366, 'coarse_vs_copy_ratio': 1.6460245847702026, 'coarse_vs_batch_mean_ratio': 0.37140408158302307, 'grad_global_norm': 0.499999870349555, 'grad_has_nan': 0.0, 'grad_param_count': 100.0, 'c_attn_entropy': 0.9654010534286499, 'c_attn_entropy_min': 0.921517014503479}
step=3550 {'loss': 0.38753485679626465, 'L_flow': 0.3802254796028137, 'L_var': 0.014618752524256706, 'L_cov': 25.48258399963379, 'L_slot': 0.03051437810063362, 'grad_norm': 3.052628517150879, 'grad_skipped': 0.0, 'ema_m': 0.9960109894037396, 'lr_mult': 0.9441751253965021}
step=3600 {'loss': 0.3737757205963135, 'L_flow': 0.36584895849227905, 'L_var': 0.015853499993681908, 'L_cov': 19.850460052490234, 'L_slot': 0.031312767416238785, 'grad_norm': 2.874918222427368, 'grad_skipped': 0.0, 'ema_m': 0.996011300842963, 'lr_mult': 0.9414737964294635}
step=3650 {'loss': 0.32652154564857483, 'L_flow': 0.3204439878463745, 'L_var': 0.012155130505561829, 'L_cov': 20.500837326049805, 'L_slot': 0.029979728162288666, 'grad_norm': 2.3330774307250977, 'grad_skipped': 0.0, 'ema_m': 0.9960116166210049, 'lr_mult': 0.9387126989772909}
step=3700 {'loss': 0.3728938400745392, 'L_flow': 0.36694052815437317, 'L_var': 0.01190662570297718, 'L_cov': 24.845294952392578, 'L_slot': 0.03025997057557106, 'grad_norm': 2.800579786300659, 'grad_skipped': 0.0, 'ema_m': 0.9960119367371588, 'lr_mult': 0.9358922068483811}
step=3750 {'loss': 0.3089413344860077, 'L_flow': 0.30306971073150635, 'L_var': 0.011743257753551006, 'L_cov': 17.379817962646484, 'L_slot': 0.031789302825927734, 'grad_norm': 2.2064743041992188, 'grad_skipped': 0.0, 'ema_m': 0.9960122611907082, 'lr_mult': 0.9330127018922194}
step=3800 {'loss': 0.36673441529273987, 'L_flow': 0.3580726087093353, 'L_var': 0.017323588952422142, 'L_cov': 17.720449447631836, 'L_slot': 0.029360616579651833, 'grad_norm': 2.67893385887146, 'grad_skipped': 0.0, 'ema_m': 0.9960125899809269, 'lr_mult': 0.9300745739476828}
step=3850 {'loss': 0.38937580585479736, 'L_flow': 0.3819262683391571, 'L_var': 0.014899076893925667, 'L_cov': 19.170394897460938, 'L_slot': 0.03137994557619095, 'grad_norm': 2.7095396518707275, 'grad_skipped': 0.0, 'ema_m': 0.9960129231070792, 'lr_mult': 0.9270782207902628}
step=3900 {'loss': 0.307528018951416, 'L_flow': 0.30239754915237427, 'L_var': 0.010260961949825287, 'L_cov': 18.417633056640625, 'L_slot': 0.028821904212236404, 'grad_norm': 2.9673843383789062, 'grad_skipped': 0.0, 'ema_m': 0.9960132605684195, 'lr_mult': 0.9240240480782129}
step=3950 {'loss': 0.3671693801879883, 'L_flow': 0.35973888635635376, 'L_var': 0.014860978350043297, 'L_cov': 17.419166564941406, 'L_slot': 0.029725367203354836, 'grad_norm': 2.4567582607269287, 'grad_skipped': 0.0, 'ema_m': 0.9960136023641926, 'lr_mult': 0.9209124692976287}
step=4000 {'loss': 0.34458127617836, 'L_flow': 0.33612293004989624, 'L_var': 0.016916710883378983, 'L_cov': 17.703092575073242, 'L_slot': 0.030289344489574432, 'grad_norm': 2.7718236446380615, 'grad_skipped': 0.0, 'ema_m': 0.9960139484936334, 'lr_mult': 0.9177439057064682, 'c_std_mean': 0.9635090827941895, 'c_std_median': 0.9556950926780701, 'c_dead_dim_frac': 0.0, 'c_cross_video_cosine': 0.22992102801799774, 'c_effective_rank': 11.103135108947754, 'c_slot_diversity_rank': 18.76665437221527, 'coarse_model_loss': 0.3121599853038788, 'coarse_copy_loss': 0.23225733637809753, 'coarse_batch_mean_loss': 0.974609911441803, 'coarse_vs_copy_ratio': 1.3440263271331787, 'coarse_vs_batch_mean_ratio': 0.32029223442077637, 'grad_global_norm': 0.4999998334164537, 'grad_has_nan': 0.0, 'grad_param_count': 100.0, 'c_attn_entropy': 0.9569917917251587, 'c_attn_entropy_min': 0.899314820766449}
step=4050 {'loss': 0.27654165029525757, 'L_flow': 0.2685205340385437, 'L_var': 0.016042202711105347, 'L_cov': 19.2947940826416, 'L_slot': 0.030732380226254463, 'grad_norm': 3.084026336669922, 'grad_skipped': 0.0, 'ema_m': 0.9960142989559675, 'lr_mult': 0.9145187862775208}
step=4100 {'loss': 0.30627521872520447, 'L_flow': 0.2994292080402374, 'L_var': 0.013691996224224567, 'L_cov': 16.939777374267578, 'L_slot': 0.028687607496976852, 'grad_norm': 3.0694069862365723, 'grad_skipped': 0.0, 'ema_m': 0.9960146537504103, 'lr_mult': 0.9112375476403312}
step=4150 {'loss': 0.2751510441303253, 'L_flow': 0.2665778398513794, 'L_var': 0.017146430909633636, 'L_cov': 17.152721405029297, 'L_slot': 0.027900665998458862, 'grad_norm': 2.4351677894592285, 'grad_skipped': 0.0, 'ema_m': 0.996015012876168, 'lr_mult': 0.9079006340220861}
step=4200 {'loss': 0.2960261106491089, 'L_flow': 0.2907627820968628, 'L_var': 0.010526629164814949, 'L_cov': 15.966119766235352, 'L_slot': 0.02715911716222763, 'grad_norm': 3.2662715911865234, 'grad_skipped': 0.0, 'ema_m': 0.9960153763324368, 'lr_mult': 0.9045084971874737}
step=4250 {'loss': 0.3267950117588043, 'L_flow': 0.31798040866851807, 'L_var': 0.017629195004701614, 'L_cov': 15.71316146850586, 'L_slot': 0.028989888727664948, 'grad_norm': 2.537527322769165, 'grad_skipped': 0.0, 'ema_m': 0.9960157441184032, 'lr_mult': 0.9010615963775219}
step=4300 {'loss': 0.38154298067092896, 'L_flow': 0.3747044801712036, 'L_var': 0.013676987960934639, 'L_cov': 14.953845024108887, 'L_slot': 0.030344508588314056, 'grad_norm': 2.6984200477600098, 'grad_skipped': 0.0, 'ema_m': 0.9960161162332442, 'lr_mult': 0.8975603982474238}
step=4350 {'loss': 0.26802027225494385, 'L_flow': 0.26033198833465576, 'L_var': 0.015376541763544083, 'L_cov': 18.859331130981445, 'L_slot': 0.028977446258068085, 'grad_norm': 2.9105451107025146, 'grad_skipped': 0.0, 'ema_m': 0.9960164926761269, 'lr_mult': 0.8940053768033609}
step=4400 {'loss': 0.3605209290981293, 'L_flow': 0.3526325523853302, 'L_var': 0.01577676087617874, 'L_cov': 13.865034103393555, 'L_slot': 0.031012825667858124, 'grad_norm': 4.832661151885986, 'grad_skipped': 0.0, 'ema_m': 0.9960168734462089, 'lr_mult': 0.8903970133383297}
step=4450 {'loss': 0.3082357943058014, 'L_flow': 0.30049529671669006, 'L_var': 0.01548097375780344, 'L_cov': 12.91798210144043, 'L_slot': 0.02848115749657154, 'grad_norm': 2.621613025665283, 'grad_skipped': 0.0, 'ema_m': 0.9960172585426381, 'lr_mult': 0.886735796366982}
step=4500 {'loss': 0.2863704562187195, 'L_flow': 0.2794269025325775, 'L_var': 0.013887128792703152, 'L_cov': 14.40315055847168, 'L_slot': 0.02811000496149063, 'grad_norm': 2.3973541259765625, 'grad_skipped': 0.0, 'ema_m': 0.9960176479645525, 'lr_mult': 0.883022221559489, 'c_std_mean': 0.9659498333930969, 'c_std_median': 0.9686106443405151, 'c_dead_dim_frac': 0.0, 'c_cross_video_cosine': 0.25896206498146057, 'c_effective_rank': 12.11223030090332, 'c_slot_diversity_rank': 19.175206124782562, 'coarse_model_loss': 0.2474370002746582, 'coarse_copy_loss': 0.2562466859817505, 'coarse_batch_mean_loss': 1.0085299015045166, 'coarse_vs_copy_ratio': 0.9656202793121338, 'coarse_vs_batch_mean_ratio': 0.24534423649311066, 'grad_global_norm': 0.49999979186531474, 'grad_has_nan': 0.0, 'grad_param_count': 100.0, 'c_attn_entropy': 0.949561357498169, 'c_attn_entropy_min': 0.8801027536392212}
step=4550 {'loss': 0.28655388951301575, 'L_flow': 0.2798042297363281, 'L_var': 0.01349930465221405, 'L_cov': 13.77791690826416, 'L_slot': 0.029186531901359558, 'grad_norm': 2.2870640754699707, 'grad_skipped': 0.0, 'ema_m': 0.9960180417110807, 'lr_mult': 0.8792567916744345}
step=4600 {'loss': 0.3010561764240265, 'L_flow': 0.29127058386802673, 'L_var': 0.019571173936128616, 'L_cov': 11.262235641479492, 'L_slot': 0.02897942252457142, 'grad_norm': 2.7998437881469727, 'grad_skipped': 0.0, 'ema_m': 0.9960184397813414, 'lr_mult': 0.8754400164907497}
step=4650 {'loss': 0.3303515315055847, 'L_flow': 0.32166963815689087, 'L_var': 0.0173637792468071, 'L_cov': 14.505492210388184, 'L_slot': 0.028119919821619987, 'grad_norm': 2.683654308319092, 'grad_skipped': 0.0, 'ema_m': 0.9960188421744437, 'lr_mult': 0.8715724127386971}
step=4700 {'loss': 0.27872082591056824, 'L_flow': 0.27225592732429504, 'L_var': 0.012929785996675491, 'L_cov': 14.200963973999023, 'L_slot': 0.029129676520824432, 'grad_norm': 2.3924202919006348, 'grad_skipped': 0.0, 'ema_m': 0.9960192488894871, 'lr_mult': 0.8676545040299144}
step=4750 {'loss': 0.29357025027275085, 'L_flow': 0.2869763672351837, 'L_var': 0.013187757693231106, 'L_cov': 17.14217758178711, 'L_slot': 0.028988929465413094, 'grad_norm': 2.5100791454315186, 'grad_skipped': 0.0, 'ema_m': 0.9960196599255614, 'lr_mult': 0.8636868207865244}
step=4800 {'loss': 0.2820724844932556, 'L_flow': 0.2747149169445038, 'L_var': 0.014715113677084446, 'L_cov': 13.884790420532227, 'L_slot': 0.02807253785431385, 'grad_norm': 2.4779880046844482, 'grad_skipped': 0.0, 'ema_m': 0.9960200752817467, 'lr_mult': 0.8596699001693255}
step=4850 {'loss': 0.27977418899536133, 'L_flow': 0.27448704838752747, 'L_var': 0.010574299842119217, 'L_cov': 13.01632308959961, 'L_slot': 0.03161637485027313, 'grad_norm': 2.28135347366333, 'grad_skipped': 0.0, 'ema_m': 0.9960204949571133, 'lr_mult': 0.8556042860050685}
step=4900 {'loss': 0.29671749472618103, 'L_flow': 0.29197290539741516, 'L_var': 0.009489159099757671, 'L_cov': 11.669659614562988, 'L_slot': 0.03030366078019142, 'grad_norm': 2.6845717430114746, 'grad_skipped': 0.0, 'ema_m': 0.9960209189507222, 'lr_mult': 0.8514905287128309}
step=4950 {'loss': 0.3154768943786621, 'L_flow': 0.3100973069667816, 'L_var': 0.010759180411696434, 'L_cov': 15.617096900939941, 'L_slot': 0.027671555057168007, 'grad_norm': 2.52471661567688, 'grad_skipped': 0.0, 'ema_m': 0.9960213472616243, 'lr_mult': 0.8473291852294986}
step=5000 {'loss': 0.3660696744918823, 'L_flow': 0.36116379499435425, 'L_var': 0.009811749681830406, 'L_cov': 11.799368858337402, 'L_slot': 0.03037627413868904, 'grad_norm': 2.718170404434204, 'grad_skipped': 0.0, 'ema_m': 0.996021779888861, 'lr_mult': 0.8431208189343669, 'c_std_mean': 1.0013031959533691, 'c_std_median': 1.0046805143356323, 'c_dead_dim_frac': 0.0, 'c_cross_video_cosine': 0.22470605373382568, 'c_effective_rank': 12.63913631439209, 'c_slot_diversity_rank': 19.297435402870178, 'coarse_model_loss': 0.3522883653640747, 'coarse_copy_loss': 0.25755971670150757, 'coarse_batch_mean_loss': 1.0447990894317627, 'coarse_vs_copy_ratio': 1.3677929639816284, 'coarse_vs_batch_mean_ratio': 0.337182879447937, 'grad_global_norm': 0.49999979454159105, 'grad_has_nan': 0.0, 'grad_param_count': 100.0, 'c_attn_entropy': 0.9428857564926147, 'c_attn_entropy_min': 0.8577219843864441}
step=5050 {'loss': 0.3076430559158325, 'L_flow': 0.3018997311592102, 'L_var': 0.011486634612083435, 'L_cov': 12.988119125366211, 'L_slot': 0.02878757007420063, 'grad_norm': 2.3084089756011963, 'grad_skipped': 0.0, 'ema_m': 0.9960222168314642, 'lr_mult': 0.8388659995728662}
step=5100 {'loss': 0.3172929883003235, 'L_flow': 0.31271472573280334, 'L_var': 0.009156506508588791, 'L_cov': 12.434422492980957, 'L_slot': 0.02747531794011593, 'grad_norm': 2.784222364425659, 'grad_skipped': 0.0, 'ema_m': 0.996022658088456, 'lr_mult': 0.8345653031794291}
step=5150 {'loss': 0.3158908188343048, 'L_flow': 0.30996614694595337, 'L_var': 0.011849360540509224, 'L_cov': 11.021400451660156, 'L_slot': 0.02887851931154728, 'grad_norm': 2.8389647006988525, 'grad_skipped': 0.0, 'ema_m': 0.9960231036588489, 'lr_mult': 0.8302193119995038}
step=5200 {'loss': 0.3318157196044922, 'L_flow': 0.32547545433044434, 'L_var': 0.012680558487772942, 'L_cov': 11.213369369506836, 'L_slot': 0.02846379391849041, 'grad_norm': 2.453049898147583, 'grad_skipped': 0.0, 'ema_m': 0.9960235535416457, 'lr_mult': 0.8258286144107276}
step=5250 {'loss': 0.26157888770103455, 'L_flow': 0.2569625973701477, 'L_var': 0.009232559241354465, 'L_cov': 11.731576919555664, 'L_slot': 0.027849707752466202, 'grad_norm': 2.851494789123535, 'grad_skipped': 0.0, 'ema_m': 0.9960240077358394, 'lr_mult': 0.8213938048432696}
step=5300 {'loss': 0.3150065243244171, 'L_flow': 0.3096902072429657, 'L_var': 0.010632646270096302, 'L_cov': 9.844573020935059, 'L_slot': 0.027144480496644974, 'grad_norm': 2.6347336769104004, 'grad_skipped': 0.0, 'ema_m': 0.9960244662404139, 'lr_mult': 0.8169154836993551}
step=5350 {'loss': 0.29287469387054443, 'L_flow': 0.28733181953430176, 'L_var': 0.011085757985711098, 'L_cov': 11.296625137329102, 'L_slot': 0.027036724612116814, 'grad_norm': 2.5598514080047607, 'grad_skipped': 0.0, 'ema_m': 0.9960249290543425, 'lr_mult': 0.81239425727198}
step=5400 {'loss': 0.3252376317977905, 'L_flow': 0.3201180100440979, 'L_var': 0.010239269584417343, 'L_cov': 11.458407402038574, 'L_slot': 0.028530262410640717, 'grad_norm': 2.487283229827881, 'grad_skipped': 0.0, 'ema_m': 0.9960253961765899, 'lr_mult': 0.8078307376628291}
step=5450 {'loss': 0.3284526467323303, 'L_flow': 0.3231438994407654, 'L_var': 0.010617515072226524, 'L_cov': 10.759444236755371, 'L_slot': 0.027000274509191513, 'grad_norm': 2.6163806915283203, 'grad_skipped': 0.0, 'ema_m': 0.9960258676061104, 'lr_mult': 0.8032255426994068}
step=5500 {'loss': 0.32606399059295654, 'L_flow': 0.3221338987350464, 'L_var': 0.007860159501433372, 'L_cov': 10.628443717956543, 'L_slot': 0.027869857847690582, 'grad_norm': 2.862861156463623, 'grad_skipped': 0.0, 'ema_m': 0.9960263433418491, 'lr_mult': 0.7985792958513931, 'c_std_mean': 1.0258674621582031, 'c_std_median': 1.0198421478271484, 'c_dead_dim_frac': 0.0, 'c_cross_video_cosine': 0.20812322199344635, 'c_effective_rank': 13.13858413696289, 'c_slot_diversity_rank': 19.483136236667633, 'coarse_model_loss': 0.2363170087337494, 'coarse_copy_loss': 0.27620625495910645, 'coarse_batch_mean_loss': 1.0853739976882935, 'coarse_vs_copy_ratio': 0.8555816411972046, 'coarse_vs_batch_mean_ratio': 0.2177286446094513, 'grad_global_norm': 0.499999829131066, 'grad_has_nan': 0.0, 'grad_param_count': 100.0, 'c_attn_entropy': 0.9397704601287842, 'c_attn_entropy_min': 0.8567309379577637}
step=5550 {'loss': 0.3204711377620697, 'L_flow': 0.3161105215549469, 'L_var': 0.008721204474568367, 'L_cov': 10.292341232299805, 'L_slot': 0.030301980674266815, 'grad_norm': 2.723461389541626, 'grad_skipped': 0.0, 'ema_m': 0.9960268233827413, 'lr_mult': 0.7938926261462366}
step=5600 {'loss': 0.28407180309295654, 'L_flow': 0.279413104057312, 'L_var': 0.009317412972450256, 'L_cov': 11.475798606872559, 'L_slot': 0.02836964838206768, 'grad_norm': 2.5405449867248535, 'grad_skipped': 0.0, 'ema_m': 0.9960273077277125, 'lr_mult': 0.7891661680839932}
step=5650 {'loss': 0.314367413520813, 'L_flow': 0.3101416230201721, 'L_var': 0.00845157727599144, 'L_cov': 10.258695602416992, 'L_slot': 0.0294293612241745, 'grad_norm': 2.4142065048217773, 'grad_skipped': 0.0, 'ema_m': 0.996027796375679, 'lr_mult': 0.7844005615514259}
step=5700 {'loss': 0.30535244941711426, 'L_flow': 0.30261486768722534, 'L_var': 0.005475134123116732, 'L_cov': 10.327037811279297, 'L_slot': 0.028296437114477158, 'grad_norm': 2.4346888065338135, 'grad_skipped': 0.0, 'ema_m': 0.9960282893255469, 'lr_mult': 0.7795964517353734}
step=5750 {'loss': 0.301800936460495, 'L_flow': 0.29729992151260376, 'L_var': 0.009002002887427807, 'L_cov': 9.796540260314941, 'L_slot': 0.029907722026109695, 'grad_norm': 2.498256206512451, 'grad_skipped': 0.0, 'ema_m': 0.9960287865762131, 'lr_mult': 0.774754489035403}
step=5800 {'loss': 0.30190789699554443, 'L_flow': 0.2975572347640991, 'L_var': 0.008701315149664879, 'L_cov': 9.885980606079102, 'L_slot': 0.029293036088347435, 'grad_norm': 2.5152409076690674, 'grad_skipped': 0.0, 'ema_m': 0.9960292881265648, 'lr_mult': 0.7698753289757565}
step=5850 {'loss': 0.2880338430404663, 'L_flow': 0.28280124068260193, 'L_var': 0.010465176776051521, 'L_cov': 8.83149242401123, 'L_slot': 0.029083197936415672, 'grad_norm': 2.552903890609741, 'grad_skipped': 0.0, 'ema_m': 0.9960297939754795, 'lr_mult': 0.7649596321166025}
step=5900 {'loss': 0.2909819483757019, 'L_flow': 0.2881862223148346, 'L_var': 0.00559142604470253, 'L_cov': 10.218972206115723, 'L_slot': 0.028515437617897987, 'grad_norm': 2.5724918842315674, 'grad_skipped': 0.0, 'ema_m': 0.9960303041218251, 'lr_mult': 0.7600080639646076}
step=5950 {'loss': 0.3297586739063263, 'L_flow': 0.32736092805862427, 'L_var': 0.00479548703879118, 'L_cov': 9.408418655395508, 'L_slot': 0.029054848477244377, 'grad_norm': 3.024716377258301, 'grad_skipped': 0.0, 'ema_m': 0.99603081856446, 'lr_mult': 0.7550212948828376}
step=6000 {'loss': 0.2970609962940216, 'L_flow': 0.2920677959918976, 'L_var': 0.009986396878957748, 'L_cov': 9.63447380065918, 'L_slot': 0.02784324809908867, 'grad_norm': 2.758897542953491, 'grad_skipped': 0.0, 'ema_m': 0.9960313373022327, 'lr_mult': 0.75, 'c_std_mean': 1.0433714389801025, 'c_std_median': 1.0389182567596436, 'c_dead_dim_frac': 0.0, 'c_cross_video_cosine': 0.20360422134399414, 'c_effective_rank': 13.492206573486328, 'c_slot_diversity_rank': 19.33485436439514, 'coarse_model_loss': 0.32069310545921326, 'coarse_copy_loss': 0.2638549506664276, 'coarse_batch_mean_loss': 1.1234397888183594, 'coarse_vs_copy_ratio': 1.2154144048690796, 'coarse_vs_batch_mean_ratio': 0.28545641899108887, 'grad_global_norm': 0.4999998075493351, 'grad_has_nan': 0.0, 'grad_param_count': 100.0, 'c_attn_entropy': 0.9342460632324219, 'c_attn_entropy_min': 0.8334179520606995}
step=6050 {'loss': 0.3027397394180298, 'L_flow': 0.29911404848098755, 'L_var': 0.007251374889165163, 'L_cov': 9.246541976928711, 'L_slot': 0.028352467343211174, 'grad_norm': 2.3394365310668945, 'grad_skipped': 0.0, 'ema_m': 0.9960318603339823, 'lr_mult': 0.7449448591190435}
step=6100 {'loss': 0.2569711208343506, 'L_flow': 0.2543140649795532, 'L_var': 0.00531412661075592, 'L_cov': 9.095240592956543, 'L_slot': 0.03008926659822464, 'grad_norm': 2.5199079513549805, 'grad_skipped': 0.0, 'ema_m': 0.9960323876585383, 'lr_mult': 0.7398565566251232}
step=6150 {'loss': 0.3195437490940094, 'L_flow': 0.31534332036972046, 'L_var': 0.008400877937674522, 'L_cov': 9.410200119018555, 'L_slot': 0.027297738939523697, 'grad_norm': 2.7655446529388428, 'grad_skipped': 0.0, 'ema_m': 0.9960329192747206, 'lr_mult': 0.7347357813929454}
step=6200 {'loss': 0.29985755681991577, 'L_flow': 0.29604777693748474, 'L_var': 0.007619565352797508, 'L_cov': 9.4730224609375, 'L_slot': 0.02849728800356388, 'grad_norm': 2.2920982837677, 'grad_skipped': 0.0, 'ema_m': 0.9960334551813392, 'lr_mult': 0.7295832266935058}
step=6250 {'loss': 0.32565540075302124, 'L_flow': 0.32166290283203125, 'L_var': 0.007984966970980167, 'L_cov': 8.767147064208984, 'L_slot': 0.029131174087524414, 'grad_norm': 2.5979342460632324, 'grad_skipped': 0.0, 'ema_m': 0.9960339953771951, 'lr_mult': 0.7243995901002311}
step=6300 {'loss': 0.28092482686042786, 'L_flow': 0.2767941355705261, 'L_var': 0.008261394686996937, 'L_cov': 8.955159187316895, 'L_slot': 0.029238922521471977, 'grad_norm': 2.460028886795044, 'grad_skipped': 0.0, 'ema_m': 0.996034539861079, 'lr_mult': 0.7191855733945387}
step=6350 {'loss': 0.29465535283088684, 'L_flow': 0.2905289828777313, 'L_var': 0.008252713829278946, 'L_cov': 9.105895042419434, 'L_slot': 0.02959401160478592, 'grad_norm': 2.53320574760437, 'grad_skipped': 0.0, 'ema_m': 0.9960350886317726, 'lr_mult': 0.7139418824708271}
step=6400 {'loss': 0.3402632176876068, 'L_flow': 0.33665984869003296, 'L_var': 0.007206756621599197, 'L_cov': 9.335197448730469, 'L_slot': 0.028491923585534096, 'grad_norm': 2.8017706871032715, 'grad_skipped': 0.0, 'ema_m': 0.9960356416880476, 'lr_mult': 0.708669227240909}
step=6450 {'loss': 0.3123217225074768, 'L_flow': 0.3081219792366028, 'L_var': 0.008399470709264278, 'L_cov': 8.189558982849121, 'L_slot': 0.02941875159740448, 'grad_norm': 2.4381258487701416, 'grad_skipped': 0.0, 'ema_m': 0.9960361990286664, 'lr_mult': 0.7033683215379002}
step=6500 {'loss': 0.3091036081314087, 'L_flow': 0.3049522638320923, 'L_var': 0.008302672766149044, 'L_cov': 8.385823249816895, 'L_slot': 0.03018864430487156, 'grad_norm': 2.964261293411255, 'grad_skipped': 0.0, 'ema_m': 0.9960367606523813, 'lr_mult': 0.6980398830195784, 'c_std_mean': 1.0378106832504272, 'c_std_median': 1.030419111251831, 'c_dead_dim_frac': 0.0, 'c_cross_video_cosine': 0.23563846945762634, 'c_effective_rank': 13.671703338623047, 'c_slot_diversity_rank': 19.532064080238342, 'coarse_model_loss': 0.23407144844532013, 'coarse_copy_loss': 0.2465677559375763, 'coarse_batch_mean_loss': 1.1441518068313599, 'coarse_vs_copy_ratio': 0.9493189454078674, 'coarse_vs_batch_mean_ratio': 0.20458076894283295, 'grad_global_norm': 0.49999985372974537, 'grad_has_nan': 0.0, 'grad_param_count': 100.0, 'c_attn_entropy': 0.9299893975257874, 'c_attn_entropy_min': 0.814651608467102}
step=6550 {'loss': 0.3073066174983978, 'L_flow': 0.3036835193634033, 'L_var': 0.007246178109198809, 'L_cov': 8.79733657836914, 'L_slot': 0.029821546748280525, 'grad_norm': 2.3505358695983887, 'grad_skipped': 0.0, 'ema_m': 0.9960373265579359, 'lr_mult': 0.6926846330712242}
step=6600 {'loss': 0.31290403008461, 'L_flow': 0.3098001778125763, 'L_var': 0.0062077282927930355, 'L_cov': 8.516622543334961, 'L_slot': 0.02870119735598564, 'grad_norm': 2.375181198120117, 'grad_skipped': 0.0, 'ema_m': 0.9960378967440633, 'lr_mult': 0.6873032967079561}
step=6650 {'loss': 0.3301812708377838, 'L_flow': 0.3259550929069519, 'L_var': 0.008452383801341057, 'L_cov': 8.263533592224121, 'L_slot': 0.02906087599694729, 'grad_norm': 2.6241238117218018, 'grad_skipped': 0.0, 'ema_m': 0.9960384712094876, 'lr_mult': 0.6818966024765758}
step=6700 {'loss': 0.3268990218639374, 'L_flow': 0.32232290506362915, 'L_var': 0.00915221031755209, 'L_cov': 8.1300630569458, 'L_slot': 0.02898322604596615, 'grad_norm': 2.669990062713623, 'grad_skipped': 0.0, 'ema_m': 0.9960390499529231, 'lr_mult': 0.6764652823569344}
step=6750 {'loss': 0.3360552489757538, 'L_flow': 0.3325527310371399, 'L_var': 0.007005026564002037, 'L_cov': 8.446429252624512, 'L_slot': 0.028668001294136047, 'grad_norm': 2.703455924987793, 'grad_skipped': 0.0, 'ema_m': 0.9960396329730747, 'lr_mult': 0.6710100716628344}
step=6800 {'loss': 0.29113826155662537, 'L_flow': 0.28863048553466797, 'L_var': 0.005015569739043713, 'L_cov': 8.279008865356445, 'L_slot': 0.02745082601904869, 'grad_norm': 2.731644868850708, 'grad_skipped': 0.0, 'ema_m': 0.9960402202686374, 'lr_mult': 0.665531708942479}
step=6850 {'loss': 0.22839419543743134, 'L_flow': 0.22567665576934814, 'L_var': 0.005435091443359852, 'L_cov': 8.544766426086426, 'L_slot': 0.02914774976670742, 'grad_norm': 2.29355788230896, 'grad_skipped': 0.0, 'ema_m': 0.9960408118382968, 'lr_mult': 0.6600309358784857}
step=6900 {'loss': 0.36594146490097046, 'L_flow': 0.3624648451805115, 'L_var': 0.006953224539756775, 'L_cov': 8.49576187133789, 'L_slot': 0.02760256454348564, 'grad_norm': 2.6806821823120117, 'grad_skipped': 0.0, 'ema_m': 0.9960414076807292, 'lr_mult': 0.6545084971874737}
